customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1334-XYZ,Female,0,Yes,Yes,51.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.56,1206.65,No
1335-XYZ,Female,0,Yes,No,48.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.02,2264.04,No
1336-XYZ,Male,1,No,No,66.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,71.11,5161.36,Yes
1337-XYZ,Male,0,No,No,8.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),58.82,427.6,No
1338-XYZ,Female,0,No,Yes,22.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,45.38,1092.42,No
1339-XYZ,Female,0,Yes,No,6.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),31.13,192.57,No
1340-XYZ,Male,0,Yes,No,57.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.92,5369.62,Yes
1341-XYZ,Female,0,No,Yes,36.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,117.61,3931.47,Yes
1342-XYZ,Male,0,No,Yes,57.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.95,2678.91,No
1343-XYZ,Female,1,No,No,49.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.16,2906.48,No
1344-XYZ,Male,0,No,No,45.0,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),79.8,3934.22,No
1345-XYZ,Male,0,No,No,66.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.84,5514.91,Yes
1346-XYZ,Male,0,No,No,45.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,57.2,2666.17,No
1347-XYZ,Female,1,Yes,No,,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,108.49,2151.91,No
1348-XYZ,Female,0,No,No,64.0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),74.0,4515.63,No
1349-XYZ,Male,0,Yes,Yes,67.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),63.04,4634.2,Yes
1350-XYZ,Female,0,No,No,3.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),82.67,267.18,Yes
1351-XYZ,Male,0,No,No,54.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),113.28,5813.83,No
1352-XYZ,Male,0,Yes,No,64.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),97.46,6216.67,No
1353-XYZ,Female,1,Yes,No,40.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,22.0,823.94,No
1354-XYZ,Female,0,Yes,No,59.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,51.23,3223.78,No
1355-XYZ,Male,0,Yes,Yes,55.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),65.05,3873.45,No
1356-XYZ,Female,0,No,No,62.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,49.45,2833.59,Yes
1357-XYZ,Female,0,Yes,Yes,4.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.02, ,Yes
1358-XYZ,Male,0,No,No,60.0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.63,6639.54,Yes
1359-XYZ,Male,0,Yes,Yes,30.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),91.13,2629.13,Yes
1360-XYZ,Female,0,No,Yes,2.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.93,247.04,No
1361-XYZ,Male,0,No,No,62.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,45.25, ,Yes
1362-XYZ,Male,0,No,Yes,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),105.5,4963.26,No
1363-XYZ,Female,0,No,No,9.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.66,805.31,Yes
1364-XYZ,Male,0,No,No,31.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,54.22,1655.56,No
1365-XYZ,Male,0,No,Yes,61.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.41,5210.47,Yes
1366-XYZ,Female,0,Yes,Yes,48.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),28.41,1497.35,Yes
1367-XYZ,Female,0,No,No,25.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,96.93,2324.35,Yes
1368-XYZ,Male,1,Yes,No,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,71.23,2419.48,No
1369-XYZ,Male,1,Yes,No,8.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,47.23,381.72,No
1370-XYZ,Female,0,No,No,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,83.58,5046.88,No
1371-XYZ,Female,0,Yes,No,45.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,82.16,3543.64,Yes
1372-XYZ,Female,0,No,No,62.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,38.95,2502.57,No
1373-XYZ,Female,0,Yes,No,39.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.04,773.4,No
1374-XYZ,Male,0,No,No,58.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.36,3396.65,Yes
1375-XYZ,Female,0,Yes,Yes,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),74.95,5113.52,Yes
1376-XYZ,Female,0,No,No,44.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.66,4388.46,Yes
1377-XYZ,Male,0,No,No,29.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.82,3367.29,No
1378-XYZ,Female,0,No,No,59.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,70.88,4092.79,No
1379-XYZ,Male,0,No,No,71.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),93.38,6267.01,No
1380-XYZ,Female,0,Yes,No,9.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,61.93,591.3,No
1381-XYZ,Female,0,No,No,6.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),92.61,537.42,No
1382-XYZ,Female,0,Yes,No,29.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),38.48,1020.88,No
1383-XYZ,Male,0,Yes,No,58.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),55.11,3295.85,No
1384-XYZ,Male,0,Yes,No,17.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,81.42,1457.64,No
1385-XYZ,Female,0,No,No,16.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.82,336.57,No
1386-XYZ,Male,0,Yes,No,3.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,90.25, ,No
1387-XYZ,Male,0,Yes,No,21.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,101.55,2198.62,No
1388-XYZ,Male,0,Yes,No,64.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),57.91,4063.88,No
1389-XYZ,Male,0,No,No,36.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,62.79,2466.84,Yes
1390-XYZ,Male,0,No,No,62.0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,,6859.49,No
1391-XYZ,Male,1,Yes,Yes,42.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.57,4406.96,No
1392-XYZ,Female,1,No,No,42.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,46.81,1972.44,No
1393-XYZ,Female,0,No,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),50.4,3032.98,No
1394-XYZ,Male,0,Yes,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),85.89,1225.18,Yes
1395-XYZ,Female,0,Yes,No,11.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.32,834.54,No
1396-XYZ,Female,0,No,Yes,54.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),34.22,1974.35,Yes
1397-XYZ,Female,1,Yes,Yes,16.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,48.99,768.79,No
1398-XYZ,Female,0,No,No,8.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.0, ,Yes
1399-XYZ,Male,0,No,No,59.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),86.82,4623.11,Yes
1400-XYZ,Female,0,No,No,,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),116.6, ,No
1401-XYZ,Female,0,No,Yes,40.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,94.7,3552.4,Yes
1402-XYZ,Male,0,No,No,59.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),112.2,6822.73,Yes
1403-XYZ,Male,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,39.62,76.28,Yes
1404-XYZ,Female,0,Yes,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,95.15,966.76,Yes
1405-XYZ,Female,1,Yes,No,44.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),20.02,919.84,No
1406-XYZ,Female,1,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),85.08,859.0,Yes
1407-XYZ,Female,0,No,Yes,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,64.93,127.94,No
1408-XYZ,Female,0,No,No,50.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,52.68,2485.3,Yes
1409-XYZ,Female,0,Yes,No,12.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.24,1151.03,Yes
1410-XYZ,Male,0,No,No,23.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),103.43,2464.47,Yes
1411-XYZ,Female,0,Yes,Yes,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.23,390.44,No
1412-XYZ,Female,0,No,No,62.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.95,4537.04,No
1413-XYZ,Male,0,No,Yes,62.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.78,3506.69,No
1414-XYZ,Male,0,Yes,No,38.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.57,2277.7,Yes
1415-XYZ,Male,0,Yes,No,67.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,101.2,6966.71,Yes
1416-XYZ,Male,0,No,No,38.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),48.98,1893.26,Yes
1417-XYZ,Female,1,No,Yes,67.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,112.3,7145.95,Yes
1418-XYZ,Female,0,No,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,35.96,2370.01,No
1419-XYZ,Female,0,Yes,No,1.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),84.27,88.97,Yes
1420-XYZ,Female,1,Yes,Yes,45.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,85.21,3496.66,Yes
1421-XYZ,Female,0,Yes,Yes,28.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,43.22,1120.65,No
1422-XYZ,Female,1,Yes,No,21.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,50.48,1126.1,No
1423-XYZ,Male,0,Yes,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),101.48,1219.44,Yes
1424-XYZ,Female,0,Yes,Yes,27.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.18,2463.97,Yes
1425-XYZ,Male,0,No,No,7.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),50.91,359.34,No
1426-XYZ,Male,0,No,Yes,22.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,71.4,1445.47,No
1427-XYZ,Female,0,Yes,No,53.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),24.17,1387.35,No
1428-XYZ,Male,0,No,No,4.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.87,165.51,No
1429-XYZ,Female,0,No,No,23.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,66.58,1458.93,Yes
1430-XYZ,Male,0,Yes,No,70.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,26.6,1960.71,No
1431-XYZ,Female,1,No,No,33.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,102.33,3523.34,No
1432-XYZ,Male,1,Yes,No,28.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,89.8,2584.15,No
1433-XYZ,Female,0,Yes,Yes,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,112.36,885.53,Yes
1434-XYZ,Female,0,No,No,1.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,87.35,79.16,Yes
1435-XYZ,Female,0,Yes,No,37.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,112.04,4094.43,Yes
1436-XYZ,Female,0,Yes,No,63.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.45,4680.71,Yes
1437-XYZ,Female,1,Yes,No,22.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,78.02,1708.16,No
1438-XYZ,Male,0,Yes,No,70.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,115.7,7918.27,No
1439-XYZ,Male,0,Yes,Yes,21.0,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,82.21,1709.55,No
1440-XYZ,Male,0,Yes,No,35.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,21.08,796.16,Yes
1441-XYZ,Female,0,Yes,No,5.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.38,487.19,No
1442-XYZ,Male,0,Yes,No,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.55,5907.27,No
1443-XYZ,Female,1,No,No,46.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,97.56,4289.14,No
1444-XYZ,Female,0,No,No,50.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,76.38,3932.99,No
1445-XYZ,Male,0,No,No,48.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,85.13,3788.25,No
1446-XYZ,Male,0,Yes,Yes,6.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,117.02,720.43,Yes
1447-XYZ,Female,1,Yes,Yes,56.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),27.07,1624.96,No
1448-XYZ,Male,1,No,Yes,59.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.72,4700.28,Yes
1449-XYZ,Female,0,No,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),46.34,1274.07,No
1450-XYZ,Female,0,No,Yes,71.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,82.01,6305.6,Yes
1451-XYZ,Female,0,Yes,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),78.76,1485.22,No
1452-XYZ,Female,0,No,No,2.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.35,60.41,Yes
1453-XYZ,Female,1,No,No,8.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),38.67,311.71,No
1454-XYZ,Male,0,Yes,No,54.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),80.16,4082.19,No
1455-XYZ,Male,0,No,Yes,38.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),30.82,1243.93,Yes
1456-XYZ,Female,0,Yes,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.52,2242.28,Yes
1457-XYZ,Female,0,Yes,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),101.52,2838.81,No
1458-XYZ,Male,0,Yes,No,20.0,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),50.71,1113.98,Yes
1459-XYZ,Male,0,No,No,12.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.81,787.46,No
1460-XYZ,Female,0,No,No,43.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,112.11,4535.41,No
1461-XYZ,Male,0,Yes,No,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,40.71,2690.44,No
1462-XYZ,Female,0,No,No,31.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.96,1652.7,No
1463-XYZ,Male,0,No,No,61.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,78.65,4754.52,No
1464-XYZ,Female,0,No,No,67.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.53,5932.6,No
1465-XYZ,Male,0,No,Yes,35.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,108.17,3413.3,Yes
1466-XYZ,Female,0,Yes,No,15.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),109.55,1739.8,Yes
1467-XYZ,Male,0,No,Yes,16.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,95.66,1562.18,Yes
1468-XYZ,Male,0,Yes,No,13.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),40.83,547.25,No
1469-XYZ,Female,0,Yes,No,35.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,20.48,694.81,No
1470-XYZ,Male,0,No,Yes,59.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),56.38,3498.36,No
1471-XYZ,Female,1,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.15,621.55,No
1472-XYZ,Male,0,No,No,54.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),89.04,4418.0,No
1473-XYZ,Female,0,No,No,30.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,84.11,2297.04,Yes
1474-XYZ,Male,0,Yes,No,48.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,22.4,1129.65,No
1475-XYZ,Female,0,Yes,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,101.66,3745.48,Yes
1476-XYZ,Male,0,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.87,1546.25,No
1477-XYZ,Female,0,Yes,No,31.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),61.22,1991.87,No
1478-XYZ,Male,0,No,Yes,24.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),84.79,1917.1,Yes
1479-XYZ,Female,0,No,No,49.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),60.94,3237.72,No
1480-XYZ,Female,0,No,Yes,32.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.13,1858.1,No
1481-XYZ,Female,0,Yes,No,55.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,24.56,1331.13,Yes
1482-XYZ,Male,0,Yes,No,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),58.14,3529.98,Yes
1483-XYZ,Female,0,Yes,Yes,3.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,94.48,301.24,Yes
1484-XYZ,Male,0,No,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),109.52,7730.8,No
1485-XYZ,Female,0,Yes,No,10.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),59.35,633.38,No
1486-XYZ,Male,0,No,No,25.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,60.36,1399.44,No
1487-XYZ,Female,0,Yes,No,68.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.26,5712.27,Yes
1488-XYZ,Male,0,No,No,61.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),112.28,7152.67,No
1489-XYZ,Male,1,No,No,29.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.71,1394.36,No
1490-XYZ,Female,0,Yes,Yes,19.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,62.01,1248.24,No
1491-XYZ,Male,0,Yes,Yes,43.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,97.6,4052.66,No
1492-XYZ,Male,0,No,No,66.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),78.97,4865.54,No
1493-XYZ,Female,0,No,No,61.0,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),29.06,1790.54,No
1494-XYZ,Male,0,Yes,No,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.77,3204.08,No
1495-XYZ,Male,0,Yes,No,25.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),36.67,961.44,No
1496-XYZ,Male,1,No,No,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,69.02,1258.49,Yes
1497-XYZ,Female,0,Yes,No,48.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.91,3120.95,Yes
1498-XYZ,Male,1,No,No,24.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,105.62,2741.28,No
1499-XYZ,Female,0,No,No,11.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,64.25,766.99,Yes
1500-XYZ,Male,0,Yes,No,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,45.94,2692.72,No
