customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churn
CUST-00760,Male,0,No,No,68.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.28,6010.29,No
CUST-00761,Female,1,Yes,Yes,31.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,72.85,2272.76,No
CUST-00762,Female,0,Yes,No,53.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,27.05,1422.28,Yes
CUST-00763,Male,1,No,Yes,25.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.26,1329.17,No
CUST-00764,Female,0,Yes,Yes,44.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),23.09,1005.37,No
CUST-00765,Male,0,No,Yes,12.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),65.76,789.37,Yes
CUST-00766,Male,0,Yes,Yes,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),108.64,975.97,No
CUST-00767,Male,0,Yes,Yes,12.0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,18.23,208.97,No
CUST-00768,Female,1,Yes,Yes,69.0,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),44.66,3069.59,No
CUST-00769,Female,0,Yes,Yes,54.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,97.99,5314.72,No
CUST-00770,Male,1,Yes,Yes,54.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.99,1028.92,Yes
CUST-00771,Male,0,Yes,Yes,28.0,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),19.02,527.71,Yes
CUST-00772,Male,1,Yes,No,56.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.08,4419.4,No
CUST-00773,Male,0,Yes,Yes,69.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,96.92,6704.76,No
CUST-00774,Female,0,No,No,58.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,95.65,5543.32,No
CUST-00775,Female,0,No,Yes,42.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.96,4041.61,No
CUST-00776,Male,0,Yes,No,38.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,54.1,2061.38,No
CUST-00777,Male,0,Yes,No,68.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,106.27,7226.73,No
CUST-00778,Female,0,No,Yes,53.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.28,1010.95,Yes
CUST-00779,Female,1,Yes,Yes,33.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.22,1617.46,Yes
CUST-00780,Male,0,Yes,No,71.0,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),51.72,3699.89,Yes
CUST-00781,Male,0,No,Yes,56.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),34.56,1936.69,Yes
CUST-00782,Male,0,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.62,3724.85,Yes
CUST-00783,Female,0,Yes,Yes,51.0,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),76.59,3907.5,Yes
CUST-00784,Female,0,No,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,70.03,3025.7,No
CUST-00785,Female,0,Yes,No,15.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.94,742.66,No
CUST-00786,Male,0,Yes,Yes,38.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,92.93,3529.79,Yes
CUST-00787,Male,0,No,Yes,15.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.48,1339.82,No
CUST-00788,Female,0,Yes,Yes,5.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),46.07,235.71,No
CUST-00789,Female,0,No,Yes,54.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),50.32,2735.57,No
CUST-00790,Male,0,Yes,No,51.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),46.75,2379.35,No
CUST-00791,Female,0,Yes,Yes,10.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,30.89,311.81,No
CUST-00792,Female,0,No,Yes,12.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.28,1132.16,No
CUST-00793,Male,0,No,Yes,4.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.63,83.83,Yes
CUST-00794,Female,0,Yes,No,18.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,33.06,608.21,Yes
CUST-00795,Male,1,No,Yes,36.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,28.53,1036.17,Yes
CUST-00796,Male,0,No,Yes,25.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,100.53,2501.15,No
CUST-00797,Male,1,Yes,Yes,36.0,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),22.4,804.69,No
CUST-00798,Male,0,Yes,Yes,67.0,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),84.46,5657.08,No
CUST-00799,Male,0,Yes,Yes,9.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,22.45,179.49,Yes
CUST-00800,Male,0,No,Yes,61.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.64,5893.66,No
CUST-00801,Male,1,No,Yes,53.0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),109.27,5783.48,No
CUST-00802,Female,0,No,No,18.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.68,1196.35,Yes
CUST-00803,Male,1,No,No,43.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,98.45,4236.77,Yes
CUST-00804,Male,1,Yes,No,35.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.64,3126.99,No
CUST-00805,Female,0,No,Yes,63.0,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.56,6152.51,No
CUST-00806,Female,0,Yes,No,4.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,94.68,394.2,Yes
CUST-00807,Female,0,No,Yes,41.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,38.54,1586.13,No
CUST-00808,Male,0,Yes,Yes,45.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),67.96,3052.43,Yes
CUST-00809,Female,1,Yes,Yes,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),114.04,5715.51,No
CUST-00810,Male,1,Yes,Yes,28.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,52.35,1471.04,Yes
CUST-00811,Male,0,No,Yes,42.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,115.05,4846.2,No
CUST-00812,Male,0,Yes,Yes,69.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.32,5261.98,Yes
CUST-00813,Male,0,Yes,Yes,1.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.16,64.16,Yes
CUST-00814,Female,0,No,Yes,39.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),83.78,3269.78,No
CUST-00815,Female,1,Yes,Yes,17.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,99.58,1703.41,No
CUST-00816,Male,0,No,Yes,35.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.42,2001.08,No
CUST-00817,Male,0,No,Yes,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.3,972.4,Yes
CUST-00818,Male,0,Yes,No,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.88,3749.02,No
CUST-00819,Female,0,Yes,No,39.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,113.62,4423.89,No
CUST-00820,Male,0,No,Yes,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),80.5,3936.41,No
CUST-00821,Male,0,Yes,Yes,62.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,36.84,2290.31,No
CUST-00822,Female,0,No,Yes,38.0,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,42.82,1623.31,No
CUST-00823,Female,0,No,No,23.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.98,2504.7,No
CUST-00824,Male,1,No,Yes,22.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,19.36,426.89,No
CUST-00825,Female,0,Yes,Yes,4.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,72.87,277.98,Yes
CUST-00826,Female,0,No,Yes,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.87,1644.43,Yes
CUST-00827,Male,0,Yes,Yes,59.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.28,2735.21,Yes
CUST-00828,Female,0,Yes,Yes,68.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.7,3306.63,No
CUST-00829,Male,0,Yes,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.93,2846.75,No
CUST-00830,Female,0,Yes,Yes,2.0,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),97.24,195.97,No
CUST-00831,Male,0,No,Yes,49.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,51.22,2503.58,No
CUST-00832,Male,0,Yes,No,31.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,52.55,1647.54,No
CUST-00833,Male,0,No,No,40.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.3,2527.85,No
CUST-00834,Female,0,No,Yes,48.0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.23,5190.73,No
CUST-00835,Male,1,Yes,Yes,51.0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.82,4415.24,No
CUST-00836,Female,0,No,Yes,43.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),24.17,1033.83,No
CUST-00837,Male,0,No,No,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.93,1205.54,No
CUST-00838,Male,0,Yes,Yes,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,74.64,,No
CUST-00839,Female,0,No,No,57.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.71,6091.11,No
CUST-00840,Male,0,No,Yes,15.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.33,743.89,Yes
CUST-00841,Male,0,No,Yes,27.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,42.78,1153.56,Yes
CUST-00842,Female,1,No,Yes,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.82,6329.51,Yes
CUST-00843,Male,0,Yes,Yes,64.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.21,5002.5,Yes
CUST-00844,Male,0,No,Yes,30.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),74.5,2240.51,No
CUST-00845,Male,0,No,Yes,36.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,32.93,1187.45,No
CUST-00846,Male,0,No,Yes,67.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.6,2389.65,No
CUST-00847,Female,0,No,No,49.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),46.18,,Yes
CUST-00848,Female,0,Yes,Yes,55.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,38.68,2121.29,No
CUST-00849,Male,0,No,No,56.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.14,6437.44,No
CUST-00850,Female,1,Yes,Yes,68.0,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,19.86,1342.48,No
CUST-00851,Male,0,No,Yes,44.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.61,,No
CUST-00852,Female,0,Yes,Yes,31.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),69.76,2168.01,Yes
CUST-00853,Male,0,Yes,Yes,58.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,50.33,2960.62,Yes
CUST-00854,Male,0,Yes,No,53.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.76,5650.05,No
CUST-00855,Male,0,Yes,Yes,23.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.02,1954.04,Yes
CUST-00856,Male,0,Yes,Yes,28.0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,117.84,3312.13,Yes
CUST-00857,Male,0,No,Yes,16.0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,34.87,567.57,No
CUST-00858,Male,1,No,Yes,37.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),26.79,999.14,No
CUST-00859,Female,0,No,Yes,21.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),31.94,669.01,Yes
CUST-00860,Male,0,Yes,No,17.0,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.93,757.54,No
CUST-00861,Female,1,No,No,37.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),59.68,2225.35,No
CUST-00862,Male,0,Yes,Yes,19.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),104.26,1987.43,Yes
CUST-00863,Female,0,Yes,Yes,30.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.36,1385.61,No
CUST-00864,Female,0,No,Yes,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,109.52,4926.29,Yes
CUST-00865,Female,0,No,Yes,18.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,64.29,1162.38,No
CUST-00866,Male,0,Yes,Yes,62.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),82.71,5130.95,No
CUST-00867,Male,1,Yes,Yes,36.0,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),44.44,1587.7,No
CUST-00868,Female,0,No,Yes,52.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),33.6,,No
CUST-00869,Male,0,No,Yes,19.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.95,1993.07,Yes
CUST-00870,Female,0,No,Yes,44.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,28.95,1273.01,No
CUST-00871,Male,0,No,Yes,7.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),95.4,673.08,Yes
CUST-00872,Female,0,Yes,Yes,44.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,76.1,3367.69,No
CUST-00873,Female,0,No,Yes,68.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,104.11,7068.41,Yes
CUST-00874,Male,1,No,No,34.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.78,3044.36,Yes
CUST-00875,Female,0,No,Yes,66.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.17,3066.82,Yes
CUST-00876,Male,0,Yes,Yes,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),75.44,5189.98,No
CUST-00877,Female,0,Yes,Yes,55.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,19.31,1040.93,No
CUST-00878,Female,0,Yes,No,10.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.52,636.58,Yes
CUST-00879,Male,0,Yes,Yes,42.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.6,1118.65,No
CUST-00880,Male,0,No,Yes,41.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),60.89,2506.65,Yes
CUST-00881,Male,0,Yes,Yes,69.0,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),28.96,1999.64,No
CUST-00882,Female,0,No,No,10.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,113.55,1134.56,Yes
CUST-00883,Male,0,No,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),70.31,695.9,Yes
CUST-00884,Female,0,No,Yes,60.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),109.32,6548.13,Yes
CUST-00885,Female,1,No,No,51.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.24,,No
CUST-00886,Male,0,Yes,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),81.77,1716.12,Yes
CUST-00887,Male,0,Yes,No,8.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),48.7,404.86,No
CUST-00888,Female,0,Yes,Yes,65.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),61.18,3992.12,No
CUST-00889,Female,1,No,Yes,30.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.31,3169.08,Yes
CUST-00890,Male,1,No,Yes,49.0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,116.0,5680.5,No
CUST-00891,Male,0,No,No,9.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.65,384.13,Yes
CUST-00892,Male,1,No,Yes,17.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.83,1917.76,No
CUST-00893,Male,0,No,Yes,69.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),86.87,5997.22,No
CUST-00894,Male,0,Yes,Yes,58.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),113.14,6557.45,Yes
CUST-00895,Female,0,No,No,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),74.24,4232.29,No
CUST-00896,Female,0,Yes,No,62.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.08,7077.05,Yes
CUST-00897,Female,0,No,Yes,52.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.25,5581.37,Yes
CUST-00898,Female,1,No,No,61.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),30.86,1862.19,Yes
CUST-00899,Male,0,Yes,Yes,40.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,49.08,1976.94,No
CUST-00900,Male,0,Yes,No,38.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),42.31,,Yes
CUST-00901,,0,No,Yes,43.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.21,3238.28,No
CUST-00902,Female,0,No,Yes,63.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),98.28,6198.28,No
CUST-00903,Female,0,No,No,19.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.94,1778.79,Yes
CUST-00904,,0,No,Yes,50.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.67,4529.85,No
CUST-00905,Male,0,Yes,No,33.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,55.53,1819.0,No
CUST-00906,Female,1,No,Yes,13.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),31.96,404.98,Yes
CUST-00907,Female,0,Yes,Yes,62.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),39.06,2433.71,Yes
CUST-00908,Male,0,No,Yes,43.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.17,3953.37,No
CUST-00909,Male,0,Yes,Yes,,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),32.75,1621.12,No
CUST-00910,Female,0,Yes,Yes,36.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),40.29,1461.88,No
CUST-00911,Male,0,No,Yes,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,60.46,596.38,No
CUST-00912,Male,0,Yes,Yes,6.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),25.21,141.29,No
CUST-00913,Male,1,No,Yes,57.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,39.27,2246.06,No
CUST-00914,Female,0,Yes,No,1.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,32.98,32.98,No
CUST-00915,Female,1,No,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),113.13,8029.89,No
CUST-00916,Female,1,Yes,Yes,58.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.15,2172.93,No
CUST-00917,Female,0,No,No,21.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.18,2180.44,Yes
CUST-00918,Female,1,No,Yes,56.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),29.48,1642.17,No
CUST-00919,Female,0,Yes,Yes,20.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.97,2092.58,No
CUST-00920,Female,1,Yes,No,54.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,77.94,4194.01,No
CUST-00921,Male,0,Yes,No,25.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.97,2565.98,No
CUST-00922,Male,1,Yes,Yes,28.0,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,104.73,2942.34,Yes
CUST-00923,Male,1,No,No,5.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,77.64,390.69,No
CUST-00924,Male,1,Yes,Yes,21.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.77,2323.4,No
CUST-00925,Male,0,No,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.54,1377.03,No
CUST-00926,Male,0,Yes,Yes,47.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.26,,Yes
CUST-00927,Male,0,No,Yes,70.0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.61,4165.7,No
CUST-00928,Female,0,No,Yes,57.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),109.41,6251.86,No
CUST-00929,Female,0,No,Yes,19.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.42,1916.73,Yes
CUST-00930,Male,0,No,Yes,65.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.67,2255.33,No
